Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,1,1,0.8975004,0,0
0.09999999,1,1,0.8734123,0,0
0.2,1,1,0.8658393,0,0
0.3,1,1,0.8388438,0,0
0.4,1,1,0.8456661,0,0
0.5,1,1,0.8341719,0,0
0.6,1,1,0.8572835,0,0
0.7,1,1,0.8294234,0,0
0.8,1,1,0.8188093,0,0
0.9,0,1,0.7974923,0,0
1,0,1,0.7833206,0,0
1.1,0,1,0.7801179,0,0
1.2,0,1,0.7636053,0,0
1.3,0,1,0.7303714,0,0
1.4,0,1,0.6947272,0,0
1.5,0,1,0.6567444,0,0
1.6,0,1,0.6856765,0,0
1.7,0,1,0.694882,0,0
1.8,0,1,0.6798078,0,0
1.9,0,1,0.6751329,0,0
2,0,1,0.6811152,0,0
2.1,0,1,0.6524061,0,0
2.2,0,1,0.6606208,0,0
2.3,0,1,0.643896,0,0
2.4,0,1,0.6622739,0,0
2.5,0,1,0.6920077,0,0
2.6,0,1,0.6522911,0,0
2.7,0,1,0.6822696,0,0
2.8,0,1,0.6886067,0,0
2.9,0,1,0.7168906,0,0
3,0,1,0.7439784,0,0
3.1,0,1,0.7398,0,0
3.2,0,1,0.7035104,0,0
3.3,0,1,0.7103968,0,0
3.4,0,1,0.6714768,0,0
3.5,0,1,0.6779408,0,0
3.6,0,1,0.6600402,0,0
3.7,0,1,0.6401703,0,0
3.8,0,1,0.5985536,0,0
3.9,0,1,0.6025955,0,0
4,0,1,0.6221471,0,0
4.1,0,1,0.6257725,0,0
4.2,0,1,0.6450894,0,0
4.3,0,1,0.6541235,0,0
4.4,0,1,0.6332877,0,0
4.5,0,1,0.5912949,0,0
4.6,0,1,0.547081,0,0
4.7,0,1,0.5506745,0,0
4.8,0,1,0.5048133,0,0
4.9,0,1,0.4685442,0,0
5,0,1,0.5000035,0,0
5.1,0,1,0.5091619,0,0
5.2,0,1,0.4729872,0,0
5.3,0,1,0.4238915,0,0
5.4,0,1,0.4027354,0,0
5.5,0,1,0.4230185,0,0
5.6,0,1,0.4430614,0,0
5.7,0,1,0.4753743,0,0
5.8,0,1,0.454331,0,0
5.9,0,1,0.4168497,0,0
6,0,1,0.3783402,0,0
6.1,0,1,0.3388831,0,0
6.2,0,1,0.3458709,0,0
6.3,0,1,0.3520996,0,0
6.4,0,1,0.2981742,0,0
6.5,0,1,0.3033064,0,0
6.6,0,1,0.2479478,0,0
6.7,0,1,0.2521287,0,0
6.8,0,1,0.1955534,0,0
6.9,0,1,0.1686404,0,0
7,0,1,0.1270516,0,0
7.1,0,1,0.1302449,0,0
7.2,0,1,0.07201034,0,0
7.3,0,1,0.07484134,0,0
7.4,0,1,0.04690429,0,0
7.5,0,1,0.01886566,0,0
7.6,-1,1,-0.03985519,0,0
7.7,-1,1,-0.03721559,0,0
7.8,-1,1,-0.09574433,0,0
7.9,-1,1,-0.1538546,0,0
8,-1,1,-0.1811242,0,0
8.099999,-1,1,-0.1776802,0,0
8.2,-1,1,-0.1581103,0,0
8.3,-1,1,-0.2151883,0,0
8.4,-1,1,-0.2713352,0,0
8.5,-1,1,-0.2667241,0,0
8.599999,-1,1,-0.2614993,0,0
8.7,-1,1,-0.2861221,0,0
8.8,-1,1,-0.3101632,0,0
8.9,-1,1,-0.3361945,0,0
9,-1,1,-0.375298,0,0
9.099999,-1,1,-0.398376,0,0
9.2,-1,1,-0.3784288,0,0
9.3,-1,1,-0.4008147,0,0
9.4,-1,1,-0.3930885,0,0
9.5,-1,1,-0.4433889,0,0
9.599999,-1,1,-0.4343365,0,0
9.7,-1,1,-0.4538087,0,0
9.8,-1,1,-0.501206,0,0
9.9,-1,1,-0.51866,0,0
10,-1,1,-0.5630173,0,0
10.1,-1,1,-0.5970988,0,0
10.2,-1,1,-0.6378916,0,0
10.3,-1,1,-0.6763455,0,0
10.4,-1,1,-0.7123741,0,0
10.5,-1,1,-0.6988905,0,0
10.6,-1,1,-0.6739703,0,0
10.7,-1,1,-0.7092729,0,0
10.8,-1,1,-0.6944259,0,0
10.9,-1,1,-0.7272688,0,0
11,-1,1,-0.7106664,0,0
11.1,-1,1,-0.6926879,0,0
11.2,-1,1,-0.7231725,0,0
11.3,-1,1,-0.7512813,0,0
11.4,-1,1,-0.7313851,0,0
11.5,-1,1,-0.7341126,0,0
11.6,-1,1,-0.7588211,0,0
11.7,-1,1,-0.759335,0,0
11.8,-1,1,-0.780607,0,0
11.9,-1,1,-0.7789555,0,0
12,-1,1,-0.7550153,0,0
12.1,-1,1,-0.7518928,0,0
12.2,-1,1,-0.7259214,0,0
12.3,-1,1,-0.6987002,0,0
12.4,-1,1,-0.6884446,0,0
12.5,-1,1,-0.6689413,0,0
12.6,-1,1,-0.6652477,0,0
12.7,-1,1,-0.6608132,0,0
12.8,-1,1,-0.6556553,0,0
12.9,-1,1,-0.6733835,0,0
13,-1,1,-0.6430837,0,0
13.1,-1,1,-0.659165,0,0
13.2,-1,1,-0.6509856,0,0
13.3,-1,1,-0.6644341,0,0
13.4,-1,1,-0.6760543,0,0
13.5,-1,1,-0.6858466,0,0
13.6,-1,1,-0.6743468,0,0
13.7,-1,1,-0.6622231,0,0
13.8,-1,1,-0.6294273,0,0
13.9,-1,1,-0.6163436,0,0
14,-1,1,-0.6027099,0,0
14.1,-1,1,-0.56803,0,0
14.2,-1,1,-0.5739912,0,0
14.3,-1,1,-0.5588435,0,0
14.4,-1,1,-0.5229864,0,0
14.5,-1,1,-0.5070968,0,0
14.6,-1,1,-0.5108714,0,0
14.7,-1,1,-0.473974,0,0
14.8,-1,1,-0.4363403,0,0
14.9,-1,1,-0.4394463,0,0
15,-1,1,-0.4216161,0,0
15.1,-1,1,-0.3831548,0,0
15.2,-1,1,-0.3441082,0,0
15.3,-1,1,-0.3256066,0,0
15.4,-1,1,-0.2858433,0,0
15.5,-1,1,-0.2669595,0,0
15.6,-1,1,-0.2688072,0,0
15.7,-1,1,-0.2699942,0,0
15.8,-1,1,-0.2705216,0,0
15.9,-1,1,-0.2304006,0,0
16,-1,1,-0.1899331,0,0
16.1,-1,1,-0.1901726,0,0
16.2,-1,1,-0.1494778,0,0
16.3,-1,1,-0.1494073,0,0
16.4,-1,1,-0.1085354,0,0
16.5,-1,1,-0.1082297,0,0
16.6,-1,1,-0.1076655,0,0
16.7,-1,1,-0.08683406,0,0
16.8,-1,1,-0.04582799,0,0
16.9,-1,1,-0.004755311,0,0
17,0,1,0.03632284,0,0
17.1,0,1,0.05721173,0,0
17.2,0,1,0.0780585,0,0
17.3,0,1,0.1189788,0,0
17.4,0,1,0.1597174,0,0
17.5,0,1,0.1803737,0,0
17.6,0,1,0.2207515,0,0
17.7,0,1,0.2607922,0,0
17.8,0,1,0.3004333,0,0
17.9,0,1,0.3396122,0,0
18,0,1,0.3782659,0,0
18.1,0,1,0.416331,0,0
18.2,0,1,0.4537433,0,0
