Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
200.1,0,0,0,0,0
200.1,0,0,0.3781591,0,0
200.1,-1,0,-0.7100933,0,0
200.1,0,0,0.7005498,0,0
200.1,-1,0,-0.3372731,0,0
200.1,1,0,0.9055747,0,0
200.2,0,0,0,0,0
200.2,0,0,0.3721816,0,0
200.2,-1,0,-0.7127413,0,0
200.2,0,0,0.7028933,0,0
200.2,-1,0,-0.3499253,0,0
200.2,1,0,0.9121815,0,0
200.3,0,0,0,0,0
200.3,0,0,0.3980877,0,0
200.3,0,0,0.7273397,0,0
200.3,-1,0,-0.7383224,0,0
200.3,-1,0,-0.3294139,0,0
200.3,1,0,0.92839,0,0
200.4,0,0,0,0,0
200.4,0,0,0.425136,0,0
200.4,0,0,0.7335783,0,0
200.4,-1,0,-0.7651915,0,0
200.4,-1,0,-0.309999,0,0
200.4,1,0,0.926485,0,0
200.5,0,0,0,0,0
200.5,0,0,0.4514223,0,0
200.5,0,0,0.7383162,0,0
200.5,-1,0,-0.7897978,0,0
200.5,-1,0,-0.2900316,0,0
200.5,1,0,0.9225754,0,0
200.6,0,0,0,0,0
200.6,0,0,0.4772355,0,0
200.6,0,0,0.7625471,0,0
200.6,-1,0,-0.8124587,0,0
200.6,-1,0,-0.2693438,0,0
200.6,1,0,0.9379765,0,0
200.7,0,0,0,0,0
200.7,0,0,0.5029064,0,0
200.7,0,0,0.7764192,0,0
200.7,-1,0,-0.8342183,0,0
200.7,-1,0,-0.2488847,0,0
200.7,1,0,0.9427069,0,0
200.8,0,0,0,0,0
200.8,0,0,0.5281851,0,0
200.8,0,0,0.7795926,0,0
200.8,-1,0,-0.8549823,0,0
200.8,-1,0,-0.2287403,0,0
200.8,1,0,0.9364216,0,0
200.9,0,0,0,0,0
200.9,0,0,0.5523038,0,0
200.9,0,0,0.7811257,0,0
200.9,-1,0,-0.873407,0,0
200.9,-1,0,-0.208088,0,0
200.9,1,0,0.9280263,0,0
201,0,0,0,0,0
201,0,0,0.5772505,0,0
201,-1,0,-0.8919367,0,0
201,-1,0,-0.1875628,0,0
201,1,0,0.9419497,0,0
201,-1,0,-0.9978217,0,0
201.1,0,0,0,0,0
201.1,0,0,0.6010592,0,0
201.1,-1,0,-0.9084171,0,0
201.1,-1,0,-0.1670502,0,0
201.1,1,0,0.9436378,0,0
201.1,-1,0,-0.9993699,0,0
201.2,0,0,0,0,0
201.2,0,0,0.6243812,0,0
201.2,-1,0,-0.1465268,0,0
201.2,-1,0,-0.9231611,0,0
201.2,1,0,0.9552664,0,0
201.2,-1,0,-0.9994527,0,0
201.3,0,0,0,0,0
201.3,0,0,0.6470979,0,0
201.3,-1,0,-0.1261728,0,0
201.3,-1,0,-0.9369323,0,0
201.3,1,0,0.955549,0,0
201.3,-1,0,-0.9991404,0,0
201.4,0,0,0,0,0
201.4,0,0,0.6685646,0,0
201.4,-1,0,-0.1056611,0,0
201.4,-1,0,-0.9478046,0,0
201.4,1,0,0.964796,0,0
201.4,-1,0,-0.99615,0,0
201.5,0,0,0,0,0
201.5,0,0,0.6887684,0,0
201.5,-1,0,-0.08517885,0,0
201.5,-1,0,-0.956183,0,0
201.5,1,0,0.972314,0,0
201.5,-1,0,-0.9910313,0,0
201.6,0,0,0,0,0
201.6,0,0,0.7113025,0,0
201.6,-1,0,-0.06527048,0,0
201.6,-1,0,-0.9684644,0,0
201.6,1,0,0.9615489,0,0
201.6,-1,0,-0.9910093,0,0
201.7,0,0,0,0,0
201.7,0,0,0.7324193,0,0
201.7,-1,0,-0.0454822,0,0
201.7,-1,0,-0.9781706,0,0
201.7,1,0,0.9483923,0,0
201.7,-1,0,-0.9889259,0,0
201.8,0,0,0,0,0
201.8,0,0,0.7519823,0,0
201.8,-1,0,-0.02606713,0,0
201.8,-1,0,-0.9836829,0,0
201.8,1,0,0.9545828,0,0
201.8,-1,0,-0.9823174,0,0
201.9,0,0,0,0,0
201.9,0,0,0.7719749,0,0
201.9,-1,0,-0.007572426,0,0
201.9,-1,0,-0.9906729,0,0
201.9,1,0,0.9392964,0,0
201.9,-1,0,-0.9785637,0,0
202,0,0,0,0,0
202,0,0,0.7903292,0,0
202,0,0,0.01078497,0,0
202,-1,0,-0.9951056,0,0
202,1,0,0.9215697,0,0
202,-1,0,-0.9728394,0,0
202.1,0,0,0,0,0
202.1,1,0,0.8091076,0,0
202.1,0,0,0.02930952,0,0
202.1,-1,0,-0.9978134,0,0
202.1,1,0,0.9262985,0,0
202.1,-1,0,-0.9647879,0,0
202.2,0,0,0,0,0
202.2,1,0,0.8263575,0,0
202.2,0,0,0.04740677,0,0
202.2,-1,0,-0.9980098,0,0
202.2,1,0,0.9292685,0,0
202.2,-1,0,-0.9546325,0,0
202.3,0,0,0,0,0
202.3,1,0,0.8436264,0,0
202.3,0,0,0.06486996,0,0
202.3,-1,0,-0.9997014,0,0
202.3,1,0,0.9093295,0,0
202.3,-1,0,-0.9476916,0,0
202.4,0,0,0,0,0
202.4,1,0,0.8590379,0,0
202.4,0,0,0.08191857,0,0
202.4,-1,0,-0.9988824,0,0
202.4,1,0,0.8867588,0,0
202.4,-1,0,-0.9388851,0,0
202.5,0,0,0,0,0
202.5,1,0,0.8576588,0,0
202.5,0,0,0.06377771,0,0
202.5,-1,0,-0.9986869,0,0
202.5,1,0,0.8979883,0,0
202.5,-1,0,-0.9396895,0,0
202.6,0,0,0,0,0
202.6,1,0,0.8723031,0,0
202.6,0,0,0.08055481,0,0
202.6,-1,0,-0.9965858,0,0
202.6,1,0,0.8739489,0,0
202.6,-1,0,-0.9303102,0,0
202.7,0,0,0,0,0
202.7,1,0,0.8877953,0,0
202.7,0,0,0.09638369,0,0
202.7,-1,0,-0.9929426,0,0
202.7,1,0,0.8742446,0,0
202.7,-1,0,-0.9179237,0,0
202.8,0,0,0,0,0
202.8,1,0,0.9015492,0,0
202.8,0,0,0.1115519,0,0
202.8,-1,0,-0.9868734,0,0
202.8,1,0,0.8727307,0,0
202.8,-1,0,-0.903486,0,0
202.9,0,0,0,0,0
202.9,1,0,0.9002965,0,0
202.9,0,0,0.0930636,0,0
202.9,-1,0,-0.9881811,0,0
202.9,1,0,0.8588369,0,0
202.9,-1,0,-0.9080134,0,0
203,0,0,0,0,0
203,1,0,0.8978075,0,0
203,0,0,0.07454297,0,0
203,-1,0,-0.9882648,0,0
203,1,0,0.8431449,0,0
203,-1,0,-0.9114778,0,0
203.1,0,0,0,0,0
203.1,1,0,0.9119361,0,0
