Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0.9,1,1,0.9559511,0,0
1,1,1,0.958675,0,0
1.1,1,1,0.9590867,0,0
1.2,1,1,0.9653676,0,0
1.3,1,1,0.9768103,0,0
1.4,1,1,0.9761906,0,0
1.5,1,1,0.9798994,0,0
1.6,1,1,0.9824571,0,0
1.7,1,1,0.98943,0,0
1.8,1,1,0.9840666,0,0
1.9,1,1,0.9830577,0,0
2,1,1,0.9864957,0,0
2.1,1,1,0.9884551,0,0
2.2,1,1,0.9892303,0,0
2.3,1,1,0.9936585,0,0
2.4,1,1,0.9935986,0,0
2.5,1,1,0.9880838,0,0
2.6,1,1,0.9858663,0,0
2.7,1,1,0.9824089,0,0
2.8,1,1,0.9823407,0,0
2.9,1,1,0.9901981,0,0
3,1,1,0.9820432,0,0
3.1,1,1,0.9713633,0,0
3.2,1,1,0.9687776,0,0
3.3,1,1,0.9554844,0,0
3.4,1,1,0.9455916,0,0
3.5,1,1,0.9343999,0,0
3.6,1,1,0.9219058,0,0
3.7,1,1,0.9379269,0,0
3.8,1,1,0.9432581,0,0
3.9,1,1,0.9318256,0,0
4,1,1,0.9470201,0,0
4.1,1,1,0.9393214,0,0
4.2,1,1,0.9497487,0,0
4.3,1,1,0.9343166,0,0
4.4,1,1,0.939788,0,0
4.5,1,1,0.921804,0,0
4.6,1,1,0.9148567,0,0
4.7,1,1,0.9055635,0,0
4.8,1,1,0.8847362,0,0
4.9,1,1,0.8614442,0,0
5,1,1,0.8686827,0,0
5.1,1,1,0.8587078,0,0
5.2,1,1,0.8636448,0,0
5.3,1,1,0.8784511,0,0
5.4,1,1,0.8772059,0,0
5.5,1,1,0.8813179,0,0
5.6,1,1,0.8800886,0,0
5.7,1,1,0.8569345,0,0
5.8,1,1,0.8313472,0,0
5.9,1,1,0.8538526,0,0
6,1,1,0.874589,0,0
6.1,1,1,0.8834648,0,0
6.2,1,1,0.8597426,0,0
6.3,1,1,0.8808528,0,0
6.4,1,1,0.8795702,0,0
6.5,1,1,0.8554563,0,0
6.6,1,1,0.8367215,0,0
6.7,1,1,0.8166878,0,0
6.8,1,1,0.8331266,0,0
