Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,-1,1,-0.9806831,0,0
0.09999999,-1,1,-0.9892288,0,0
0.2,-1,1,-0.9952586,0,0
0.3,-1,1,-0.9987931,0,0
0.4,-1,1,-0.9998592,0,0
0.5,-1,1,-0.9984889,0,0
0.6,-1,1,-0.9947194,0,0
0.7,-1,1,-0.9885932,0,0
0.8,-1,1,-0.9801562,0,0
0.9,-1,1,-0.9694588,0,0
1,-1,1,-0.9565555,0,0
1.1,-1,1,-0.9415032,0,0
1.2,-1,1,-0.9243623,0,0
1.3,-1,1,-0.9051964,0,0
1.4,-1,1,-0.8840708,0,0
1.5,-1,1,-0.8610533,0,0
1.6,-1,1,-0.836214,0,0
1.7,-1,1,-0.8096244,0,0
1.8,-1,1,-0.7813577,0,0
1.9,-1,1,-0.7514887,0,0
2,-1,1,-0.7200934,0,0
2.1,-1,1,-0.6872489,0,0
2.2,-1,1,-0.6530334,0,0
2.3,-1,1,-0.6175255,0,0
2.4,-1,1,-0.5808049,0,0
2.5,-1,1,-0.5429527,0,0
2.6,-1,1,-0.5040491,0,0
2.7,-1,1,-0.4641759,0,0
2.8,-1,1,-0.4234149,0,0
2.9,-1,1,-0.3818485,0,0
3,-1,1,-0.3395592,0,0
3.1,-1,1,-0.2966302,0,0
3.2,-1,1,-0.2531442,0,0
3.3,-1,1,-0.2091847,0,0
3.4,-1,1,-0.1648351,0,0
3.5,-1,1,-0.120179,0,0
3.6,-1,1,-0.07529996,0,0
3.7,-1,1,-0.03028163,0,0
3.8,0,1,0.01479212,0,0
3.9,0,1,0.05983768,0,0
4,0,1,0.1047712,0,0
4.1,0,1,0.1495092,0,0
4.2,0,1,0.1445387,0,0
4.3,0,1,0.1411187,0,0
4.4,0,1,0.1856302,0,0
4.5,0,1,0.2297948,0,0
4.6,0,1,0.2735291,0,0
4.7,0,1,0.3167499,0,0
4.8,0,1,0.3118832,0,0
4.9,0,1,0.3545575,0,0
5,0,1,0.3489731,0,0
5.1,0,1,0.3910302,0,0
5.2,0,1,0.4323464,0,0
5.3,0,1,0.4728397,0,0
5.4,0,1,0.5124276,0,0
5.5,0,1,0.5510294,0,0
5.6,0,1,0.5885639,0,0
5.7,0,1,0.6249502,0,0
5.8,0,1,0.6237333,0,0
5.9,0,1,0.6589854,0,0
6,0,1,0.6929348,0,0
6.1,0,1,0.6904866,0,0
6.2,0,1,0.7231448,0,0
6.3,0,1,0.7543505,0,0
6.4,0,1,0.7505007,0,0
6.5,0,1,0.7447798,0,0
6.6,0,1,0.7746091,0,0
6.7,1,1,0.8028564,0,0
6.8,1,1,0.8294473,0,0
6.9,1,1,0.8387967,0,0
7,1,1,0.8306322,0,0
7.1,1,1,0.8546744,0,0
7.2,1,1,0.8769079,0,0
7.3,1,1,0.8972643,0,0
7.4,1,1,0.9032094,0,0
7.5,1,1,0.9070153,0,0
7.6,1,1,0.9256676,0,0
7.7,1,1,0.9422961,0,0
7.8,1,1,0.9417633,0,0
7.9,1,1,0.9563718,0,0
8,1,1,0.9407506,0,0
8.099999,1,1,0.9554822,0,0
8.2,1,1,0.968076,0,0
8.3,1,1,0.9712713,0,0
8.4,1,1,0.9747181,0,0
8.5,1,1,0.9707389,0,0
8.599999,1,1,0.9728175,0,0
8.7,1,1,0.97018,0,0
8.8,1,1,0.9796562,0,0
8.9,1,1,0.9732333,0,0
9,1,1,0.9729766,0,0
9.099999,1,1,0.9801967,0,0
9.2,1,1,0.9787884,0,0
9.3,1,1,0.9761588,0,0
9.4,1,1,0.9646964,0,0
9.5,1,1,0.9679834,0,0
9.599999,1,1,0.9701325,0,0
9.7,1,1,0.9750589,0,0
9.8,1,1,0.9711061,0,0
9.9,1,1,0.9659019,0,0
10,1,1,0.9704804,0,0
10.1,1,1,0.9573553,0,0
10.2,1,1,0.9586619,0,0
10.3,1,1,0.942925,0,0
10.4,1,1,0.9337721,0,0
10.5,1,1,0.9313706,0,0
10.6,1,1,0.9473751,0,0
10.7,1,1,0.9485306,0,0
10.8,1,1,0.9473794,0,0
10.9,1,1,0.9532576,0,0
11,1,1,0.9545263,0,0
11.1,1,1,0.9463453,0,0
11.2,1,1,0.9534853,0,0
11.3,1,1,0.9524155,0,0
11.4,1,1,0.9356669,0,0
11.5,1,1,0.9355503,0,0
11.6,1,1,0.9427627,0,0
11.7,1,1,0.9574591,0,0
11.8,1,1,0.9626535,0,0
11.9,1,1,0.9581362,0,0
12,1,1,0.953102,0,0
12.1,1,1,0.9571416,0,0
12.2,1,1,0.9608141,0,0
12.3,1,1,0.9726341,0,0
12.4,1,1,0.975777,0,0
12.5,1,1,0.9785406,0,0
12.6,1,1,0.9670037,0,0
12.7,1,1,0.9635453,0,0
12.8,1,1,0.9666882,0,0
12.9,1,1,0.9687007,0,0
13,1,1,0.9604286,0,0
13.1,1,1,0.9496502,0,0
13.2,1,1,0.937368,0,0
13.3,1,1,0.9366717,0,0
13.4,1,1,0.9348128,0,0
13.5,1,1,0.9317727,0,0
13.6,1,1,0.9201397,0,0
13.7,1,1,0.9333851,0,0
13.8,1,1,0.9445797,0,0
13.9,1,1,0.9438844,0,0
14,1,1,0.954185,0,0
14.1,1,1,0.9413059,0,0
14.2,1,1,0.9405419,0,0
14.3,1,1,0.9250087,0,0
14.4,1,1,0.9069121,0,0
14.5,1,1,0.8944203,0,0
14.6,1,1,0.8894969,0,0
14.7,1,1,0.8673047,0,0
14.8,1,1,0.8760164,0,0
14.9,1,1,0.8675225,0,0
15,1,1,0.8880048,0,0
15.1,1,1,0.8923705,0,0
15.2,1,1,0.9101359,0,0
15.3,1,1,0.8981162,0,0
15.4,1,1,0.8772824,0,0
15.5,1,1,0.8951753,0,0
15.6,1,1,0.9112182,0,0
15.7,1,1,0.9072685,0,0
15.8,1,1,0.8871262,0,0
15.9,1,1,0.8805907,0,0
16,1,1,0.8728434,0,0
16.1,1,1,0.8924631,0,0
16.2,1,1,0.8959607,0,0
16.3,1,1,0.9088795,0,0
16.4,1,1,0.9249538,0,0
