Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,-1,1,-0.9374945,0,0
0.09999999,-1,1,-0.9309927,0,0
0.2,-1,1,-0.9222856,0,0
0.3,-1,1,-0.9114125,0,0
0.4,-1,1,-0.9096015,0,0
0.5,-1,1,-0.926057,0,0
0.6,-1,1,-0.9276916,0,0
0.7,-1,1,-0.9281864,0,0
0.8,-1,1,-0.9399097,0,0
0.9,-1,1,-0.9492523,0,0
1,-1,1,-0.9350605,0,0
1.1,-1,1,-0.9309732,0,0
1.2,-1,1,-0.9135708,0,0
1.3,-1,1,-0.919575,0,0
1.4,-1,1,-0.9001093,0,0
1.5,-1,1,-0.8786152,0,0
1.6,-1,1,-0.882579,0,0
1.7,-1,1,-0.883238,0,0
1.8,-1,1,-0.8850183,0,0
1.9,-1,1,-0.873702,0,0
2,-1,1,-0.8723268,0,0
2.1,-1,1,-0.8590179,0,0
2.2,-1,1,-0.8339183,0,0
2.3,-1,1,-0.8069791,0,0
2.4,-1,1,-0.8239642,0,0
2.5,-1,1,-0.808976,0,0
2.6,-1,1,-0.7931113,0,0
2.7,-1,1,-0.7881257,0,0
2.8,-1,1,-0.770512,0,0
2.9,-1,1,-0.7520803,0,0
3,-1,1,-0.7328556,0,0
3.1,-1,1,-0.7012669,0,0
3.2,-1,1,-0.6681669,0,0
3.3,-1,1,-0.6468432,0,0
3.4,-1,1,-0.6116801,0,0
3.5,-1,1,-0.6266249,0,0
3.6,-1,1,-0.60403,0,0
3.7,-1,1,-0.5931829,0,0
3.8,-1,1,-0.5569911,0,0
3.9,-1,1,-0.5449359,0,0
4,-1,1,-0.5585741,0,0
4.1,-1,1,-0.521979,0,0
4.2,-1,1,-0.5081202,0,0
4.3,-1,1,-0.5102174,0,0
4.4,-1,1,-0.500728,0,0
4.5,-1,1,-0.4626555,0,0
4.6,-1,1,-0.4363149,0,0
4.7,-1,1,-0.4216992,0,0
4.8,-1,1,-0.3944791,0,0
4.9,-1,1,-0.3668701,0,0
5,-1,1,-0.3388997,0,0
5.1,-1,1,-0.3105969,0,0
5.2,-1,1,-0.2936489,0,0
5.3,-1,1,-0.2647368,0,0
5.4,-1,1,-0.2468727,0,0
5.5,-1,1,-0.2284495,0,0
5.6,-1,1,-0.2738204,0,0
5.7,-1,1,-0.2337076,0,0
5.8,-1,1,-0.2147707,0,0
5.9,-1,1,-0.1849164,0,0
6,-1,1,-0.1442268,0,0
6.1,-1,1,-0.1247287,0,0
6.2,-1,1,-0.09443822,0,0
6.3,-1,1,-0.06405674,0,0
6.4,-1,1,-0.04416136,0,0
6.5,-1,1,-0.02417037,0,0
6.6,0,1,0.006341435,0,0
6.7,0,1,0.02635619,0,0
6.8,0,1,0.0463064,0,0
6.9,0,1,0.06614659,0,0
7,0,1,0.08583113,0,0
7.1,0,1,0.07228794,0,0
7.2,0,1,0.09169061,0,0
7.3,0,1,0.11088,0,0
7.4,0,1,0.1298119,0,0
7.5,0,1,0.1484431,0,0
7.6,0,1,0.1667307,0,0
7.7,0,1,0.1846326,0,0
7.8,0,1,0.2021069,0,0
7.9,0,1,0.2191131,0,0
8,0,1,0.2356111,0,0
8.099999,0,1,0.2515625,0,0
8.2,0,1,0.2669291,0,0
8.3,0,1,0.2951102,0,0
8.4,0,1,0.3095362,0,0
8.5,0,1,0.32324,0,0
8.599999,0,1,0.350456,0,0
8.7,0,1,0.3773251,0,0
8.8,0,1,0.3894873,0,0
8.9,0,1,0.4007345,0,0
9,0,1,0.4110373,0,0
9.099999,0,1,0.4362261,0,0
9.2,0,1,0.4450824,0,0
9.3,0,1,0.4528812,0,0
9.4,0,1,0.4596001,0,0
9.5,0,1,0.4652188,0,0
9.599999,0,1,0.4697196,0,0
9.7,0,1,0.4730872,0,0
9.8,0,1,0.4947318,0,0
9.9,0,1,0.4964005,0,0
10,0,1,0.4968602,0,0
10.1,0,1,0.496104,0,0
10.2,0,1,0.494129,0,0
10.3,0,1,0.4909347,0,0
10.4,0,1,0.486524,0,0
10.5,0,1,0.4809023,0,0
10.6,0,1,0.4740786,0,0
10.7,0,1,0.4660652,0,0
10.8,0,1,0.4568771,0,0
10.9,0,1,0.446533,0,0
11,0,1,0.4350538,0,0
11.1,0,1,0.4224647,0,0
11.2,0,1,0.4087935,0,0
11.3,0,1,0.3940711,0,0
11.4,0,1,0.3783317,0,0
11.5,0,1,0.3616125,0,0
11.6,0,1,0.343953,0,0
11.7,0,1,0.3846749,0,0
11.8,0,1,0.3661387,0,0
11.9,0,1,0.3466445,0,0
12,0,1,0.3866086,0,0
12.1,0,1,0.4257668,0,0
12.2,0,1,0.4349808,0,0
12.3,0,1,0.4140796,0,0
12.4,0,1,0.3920871,0,0
12.5,0,1,0.3997301,0,0
12.6,0,1,0.4069126,0,0
12.7,0,1,0.4438823,0,0
12.8,0,1,0.4501593,0,0
12.9,0,1,0.4255676,0,0
13,0,1,0.4611218,0,0
13.1,0,1,0.4956989,0,0
13.2,0,1,0.5292218,0,0
13.3,0,1,0.5035582,0,0
13.4,0,1,0.5359473,0,0
13.5,0,1,0.5671864,0,0
13.6,0,1,0.540217,0,0
13.7,0,1,0.511794,0,0
13.8,0,1,0.5417852,0,0
13.9,0,1,0.5686398,0,0
14,0,1,0.5968894,0,0
14.1,0,1,0.623837,0,0
14.2,0,1,0.6494171,0,0
14.3,0,1,0.6206558,0,0
14.4,0,1,0.590685,0,0
14.5,0,1,0.6155462,0,0
14.6,0,1,0.6390467,0,0
14.7,0,1,0.6346894,0,0
14.8,0,1,0.6560247,0,0
14.9,0,1,0.6758901,0,0
15,0,1,0.6942317,0,0
15.1,0,1,0.6926348,0,0
15.2,0,1,0.7094346,0,0
15.3,0,1,0.6894488,0,0
15.4,0,1,0.6567903,0,0
15.5,0,1,0.6802603,0,0
15.6,0,1,0.7030484,0,0
15.7,0,1,0.7309889,0,0
15.8,0,1,0.7523512,0,0
15.9,0,1,0.767036,0,0
16,0,1,0.7799559,0,0
16.1,0,1,0.749779,0,0
16.2,0,1,0.7608066,0,0
16.3,0,1,0.7470312,0,0
16.4,0,1,0.7669047,0,0
16.5,0,1,0.7859862,0,0
16.6,0,1,0.7953859,0,0
16.7,1,1,0.8216547,0,0
16.8,0,1,0.7930983,0,0
16.9,0,1,0.7812182,0,0
17,1,1,0.807635,0,0
17.1,0,1,0.7984874,0,0
17.2,0,1,0.7685297,0,0
17.3,0,1,0.7572162,0,0
17.4,0,1,0.7647677,0,0
17.5,0,1,0.7316026,0,0
17.6,0,1,0.7619719,0,0
17.7,0,1,0.7286287,0,0
17.8,0,1,0.7061332,0,0
17.9,0,1,0.6697339,0,0
18,0,1,0.6898236,0,0
18.1,0,1,0.6523547,0,0
18.2,0,1,0.6578444,0,0
18.3,0,1,0.6405151,0,0
18.4,0,1,0.6436011,0,0
18.5,0,1,0.645139,0,0
18.6,0,1,0.645116,0,0
18.7,0,1,0.6435217,0,0
18.8,0,1,0.6220056,0,0
18.9,0,1,0.6395307,0,0
19,0,1,0.636332,0,0
19.1,0,1,0.6315634,0,0
