Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,0,1,0.2865345,0,0
0.09999999,0,1,0.3114874,0,0
0.2,0,1,0.3031805,0,0
0.3,0,1,0.2615091,0,0
0.4,0,1,0.2190972,0,0
0.5,0,1,0.2096601,0,0
0.6,0,1,0.166338,0,0
0.7,0,1,0.1225412,0,0
0.8,0,1,0.1123773,0,0
0.9,0,1,0.1359252,0,0
1,0,1,0.1591768,0,0
1.1,0,1,0.1820791,0,0
1.2,0,1,0.1376952,0,0
1.3,0,1,0.1602103,0,0
1.4,0,1,0.1823731,0,0
1.5,0,1,0.1375381,0,0
1.6,0,1,0.1258891,0,0
1.7,0,1,0.08048786,0,0
1.8,0,1,0.06854052,0,0
1.9,0,1,0.05650237,0,0
2,0,1,0.07801262,0,0
2.1,0,1,0.06581437,0,0
2.2,0,1,0.01990555,0,0
2.3,-1,1,-0.02606395,0,0
2.4,-1,1,-0.00471152,0,0
2.5,0,1,0.02589865,0,0
2.6,0,1,0.04722243,0,0
2.7,0,1,0.01054563,0,0
2.8,-1,1,-0.03543006,0,0
2.9,-1,1,-0.08130805,0,0
3,-1,1,-0.05990369,0,0
3.1,-1,1,-0.03835951,0,0
3.2,-1,1,-0.08406186,0,0
3.3,-1,1,-0.09600297,0,0
3.4,-1,1,-0.1078164,0,0
3.5,-1,1,-0.1194868,0,0
3.6,-1,1,-0.0973765,0,0
3.7,-1,1,-0.1087769,0,0
3.8,-1,1,-0.08630482,0,0
3.9,-1,1,-0.06363457,0,0
4,-1,1,-0.1085351,0,0
4.1,-1,1,-0.119463,0,0
4.2,-1,1,-0.1638807,0,0
4.3,-1,1,-0.2078367,0,0
4.4,-1,1,-0.1846504,0,0
4.5,-1,1,-0.2280516,0,0
4.6,-1,1,-0.2377313,0,0
4.7,-1,1,-0.2471005,0,0
4.8,-1,1,-0.2891659,0,0
4.9,-1,1,-0.3304211,0,0
5,-1,1,-0.3707526,0,0
5.1,-1,1,-0.3461851,0,0
5.2,-1,1,-0.3533997,0,0
5.3,-1,1,-0.3601608,0,0
5.4,-1,1,-0.3985067,0,0
5.5,-1,1,-0.4357493,0,0
5.6,-1,1,-0.409366,0,0
5.7,-1,1,-0.3820794,0,0
5.8,-1,1,-0.4182276,0,0
5.9,-1,1,-0.4532271,0,0
6,-1,1,-0.4869862,0,0
6.1,-1,1,-0.5194178,0,0
6.2,-1,1,-0.55044,0,0
6.3,-1,1,-0.5799761,0,0
6.4,-1,1,-0.5799943,0,0
6.5,-1,1,-0.607218,0,0
6.6,-1,1,-0.6328233,0,0
6.7,-1,1,-0.6567508,0,0
6.8,-1,1,-0.6272466,0,0
6.9,-1,1,-0.6495457,0,0
7,-1,1,-0.6701427,0,0
7.1,-1,1,-0.6391838,0,0
7.2,-1,1,-0.6581517,0,0
7.3,-1,1,-0.6754148,0,0
7.4,-1,1,-0.6430205,0,0
7.5,-1,1,-0.6586741,0,0
7.6,-1,1,-0.6726416,0,0
7.7,-1,1,-0.6848969,0,0
7.8,-1,1,-0.6954188,0,0
7.9,-1,1,-0.7041917,0,0
8,-1,1,-0.7112044,0,0
8.099999,-1,1,-0.7164493,0,0
8.2,-1,1,-0.7199252,0,0
8.3,-1,1,-0.7216341,0,0
8.4,-1,1,-0.6880611,0,0
8.5,-1,1,-0.6881792,0,0
8.599999,-1,1,-0.686628,0,0
8.7,-1,1,-0.65172,0,0
8.8,-1,1,-0.6486874,0,0
8.9,-1,1,-0.6440992,0,0
9,-1,1,-0.6379741,0,0
9.099999,-1,1,-0.6303352,0,0
9.2,-1,1,-0.621209,0,0
9.3,-1,1,-0.6106241,0,0
9.4,-1,1,-0.5748887,0,0
9.5,-1,1,-0.5379291,0,0
9.599999,-1,1,-0.5262631,0,0
9.7,-1,1,-0.5133732,0,0
9.8,-1,1,-0.4992944,0,0
9.9,-1,1,-0.461505,0,0
10,-1,1,-0.4464338,0,0
10.1,-1,1,-0.4303375,0,0
10.2,-1,1,-0.4132559,0,0
10.3,-1,1,-0.3952321,0,0
10.4,-1,1,-0.3763104,0,0
10.5,-1,1,-0.3565364,0,0
10.6,-1,1,-0.3359574,0,0
10.7,-1,1,-0.3146228,0,0
10.8,-1,1,-0.2925821,0,0
10.9,-1,1,-0.2698874,0,0
11,-1,1,-0.2465908,0,0
11.1,-1,1,-0.2227454,0,0
11.2,-1,1,-0.1984063,0,0
11.3,-1,1,-0.1736279,0,0
11.4,-1,1,-0.1484673,0,0
11.5,-1,1,-0.1229798,0,0
11.6,-1,1,-0.09722363,0,0
11.7,-1,1,-0.07125533,0,0
11.8,-1,1,-0.04513361,0,0
11.9,-1,1,-0.01891628,0,0
12,0,1,0.007338012,0,0
12.1,0,1,0.03357207,0,0
12.2,0,1,0.05972647,0,0
12.3,0,1,0.09688519,0,0
12.4,0,1,0.1228871,0,0
12.5,0,1,0.1598374,0,0
12.6,0,1,0.1855633,0,0
12.7,0,1,0.2221864,0,0
12.8,0,1,0.2475131,0,0
12.9,0,1,0.2722835,0,0
13,0,1,0.2964409,0,0
13.1,0,1,0.3199298,0,0
13.2,0,1,0.3426963,0,0
13.3,0,1,0.3646864,0,0
13.4,0,1,0.3937065,0,0
13.5,0,1,0.4144566,0,0
13.6,0,1,0.4342625,0,0
13.7,0,1,0.4704238,0,0
13.8,0,1,0.4893152,0,0
13.9,0,1,0.5245473,0,0
14,0,1,0.5424062,0,0
14.1,0,1,0.5590178,0,0
14.2,0,1,0.5932975,0,0
14.3,0,1,0.6087187,0,0
14.4,0,1,0.6227281,0,0
14.5,0,1,0.6559145,0,0
14.6,0,1,0.6876806,0,0
14.7,0,1,0.7096301,0,0
14.8,0,1,0.7216434,0,0
14.9,0,1,0.7319638,0,0
15,0,1,0.7405565,0,0
15.1,0,1,0.7473907,0,0
15.2,0,1,0.7524387,0,0
15.3,0,1,0.7556772,0,0
15.4,0,1,0.7718835,0,0
15.5,0,1,0.7872542,0,0
15.6,0,1,0.7868864,0,0
15.7,0,1,0.7850701,0,0
15.8,0,1,0.7846832,0,0
15.9,0,1,0.7519302,0,0
16,0,1,0.7495149,0,0
16.1,0,1,0.7630996,0,0
16.2,0,1,0.7579443,0,0
16.3,0,1,0.7378394,0,0
16.4,0,1,0.7225054,0,0
16.5,0,1,0.7012696,0,0
16.6,0,1,0.713852,0,0
16.7,0,1,0.7048581,0,0
16.8,0,1,0.7157708,0,0
16.9,0,1,0.7467409,0,0
17,0,1,0.7245189,0,0
17.1,0,1,0.7119702,0,0
17.2,0,1,0.6997837,0,0
17.3,0,1,0.6754671,0,0
17.4,0,1,0.6609588,0,0
17.5,0,1,0.644746,0,0
17.6,0,1,0.6522144,0,0
17.7,0,1,0.6835398,0,0
17.8,0,1,0.7057677,0,0
17.9,0,1,0.6718873,0,0
18,0,1,0.6539966,0,0
18.1,0,1,0.6599916,0,0
18.2,0,1,0.6505371,0,0
18.3,0,1,0.681438,0,0
18.4,0,1,0.7108682,0,0
18.5,0,1,0.6912839,0,0
18.6,0,1,0.6835822,0,0
18.7,0,1,0.7123432,0,0
18.8,0,1,0.7160945,0,0
18.9,0,1,0.7328319,0,0
19,0,1,0.7016611,0,0
19.1,0,1,0.6756176,0,0
19.2,0,1,0.6739327,0,0
19.3,0,1,0.6530815,0,0
19.4,0,1,0.6821979,0,0
19.5,0,1,0.6997362,0,0
19.6,0,1,0.6788921,0,0
19.7,0,1,0.6818596,0,0
19.8,0,1,0.6801798,0,0
19.9,0,1,0.6823328,0,0
20,0,1,0.705591,0,0
20.1,0,1,0.7242671,0,0
20.2,0,1,0.698569,0,0
20.3,0,1,0.7164312,0,0
20.4,0,1,0.6953503,0,0
20.5,0,1,0.6724268,0,0
20.6,0,1,0.6990404,0,0
20.7,0,1,0.724127,0,0
20.8,0,1,0.7476216,0,0
20.9,0,1,0.7689837,0,0
21,0,1,0.7881535,0,0
21.1,1,1,0.8055461,0,0
21.2,1,1,0.8211085,0,0
21.3,1,1,0.8425303,0,0
21.4,1,1,0.8224182,0,0
21.5,1,1,0.8372021,0,0
21.6,1,1,0.8500635,0,0
21.7,1,1,0.8609568,0,0
21.8,1,1,0.8698404,0,0
21.9,1,1,0.8908154,0,0
22,1,1,0.9097984,0,0
22.1,1,1,0.9168647,0,0
22.2,1,1,0.9283814,0,0
22.3,1,1,0.9334372,0,0
22.4,1,1,0.9483799,0,0
22.5,1,1,0.9611462,0,0
22.6,1,1,0.947744,0,0
22.7,1,1,0.9528902,0,0
22.8,1,1,0.9557566,0,0
22.9,1,1,0.9610897,0,0
23,1,1,0.9463402,0,0
23.1,1,1,0.9416156,0,0
23.2,1,1,0.951292,0,0
23.3,1,1,0.9644397,0,0
23.4,1,1,0.9753599,0,0
23.5,1,1,0.9784201,0,0
23.6,1,1,0.9871153,0,0
23.7,1,1,0.9878681,0,0
23.8,1,1,0.986212,0,0
23.9,1,1,0.9926292,0,0
24,1,1,0.9941601,0,0
24.1,1,1,0.9875655,0,0
24.2,1,1,0.9858998,0,0
24.3,1,1,0.9818044,0,0
24.4,1,1,0.9856874,0,0
24.5,1,1,0.9815633,0,0
24.6,1,1,0.9881311,0,0
24.7,1,1,0.9923501,0,0
24.8,1,1,0.9963602,0,0
24.9,1,1,0.9920015,0,0
25,1,1,0.9955546,0,0
25.1,1,1,0.9959667,0,0
25.2,1,1,0.9979076,0,0
25.3,1,1,0.9998488,0,0
25.4,1,1,0.999364,0,0
25.5,1,1,0.9993804,0,0
25.6,1,1,0.9981735,0,0
25.7,1,1,0.9962094,0,0
25.8,1,1,0.9920462,0,0
25.9,1,1,0.9939654,0,0
26,1,1,0.9873179,0,0
26.1,1,1,0.982313,0,0
26.2,1,1,0.9719038,0,0
26.3,1,1,0.9685133,0,0
26.4,1,1,0.9627149,0,0
26.5,1,1,0.9680132,0,0
26.6,1,1,0.9635654,0,0
26.7,1,1,0.954639,0,0
26.8,1,1,0.9629719,0,0
26.9,1,1,0.9744754,0,0
27,1,1,0.9837252,0,0
27.1,1,1,0.9741159,0,0
27.2,1,1,0.9694031,0,0
27.3,1,1,0.9787317,0,0
27.4,1,1,0.9716284,0,0
27.5,1,1,0.9617758,0,0
27.6,1,1,0.9684819,0,0
27.7,1,1,0.9611982,0,0
27.8,1,1,0.9616471,0,0
27.9,1,1,0.9613387,0,0
28,1,1,0.9696847,0,0
28.1,1,1,0.9698575,0,0
28.2,1,1,0.9771479,0,0
28.3,1,1,0.984175,0,0
28.4,1,1,0.9836214,0,0
28.5,1,1,0.9750141,0,0
28.6,1,1,0.974806,0,0
28.7,1,1,0.9831455,0,0
28.8,1,1,0.9830035,0,0
28.9,1,1,0.9763552,0,0
29,1,1,0.9675204,0,0
29.1,1,1,0.9738247,0,0
29.2,1,1,0.9778219,0,0
29.3,1,1,0.9776314,0,0
29.4,1,1,0.9792933,0,0
