Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,-1,1,-0.125518,0,0
0.09999999,-1,1,-0.0994138,0,0
0.2,-1,1,-0.07308561,0,0
0.3,-1,1,-0.04659297,0,0
0.4,-1,1,-0.0199932,0,0
0.5,-1,1,-0.02791033,0,0
0.6,-1,1,-0.001224333,0,0
0.7,0,1,0.02546981,0,0
0.8,0,1,0.05211283,0,0
0.9,0,1,0.08349793,0,0
1,0,1,0.1099338,0,0
1.1,0,1,0.1459982,0,0
1.2,0,1,0.1380689,0,0
1.3,0,1,0.1299613,0,0
1.4,0,1,0.1558468,0,0
1.5,0,1,0.1474043,0,0
1.6,0,1,0.178358,0,0
1.7,0,1,0.1412938,0,0
1.8,0,1,0.138224,0,0
1.9,0,1,0.163637,0,0
2,0,1,0.1944717,0,0
2.1,0,1,0.1856574,0,0
2.2,0,1,0.1884259,0,0
2.3,0,1,0.2133058,0,0
2.4,0,1,0.2103053,0,0
2.5,0,1,0.2408033,0,0
2.6,0,1,0.2436327,0,0
2.7,0,1,0.23487,0,0
2.8,0,1,0.2376951,0,0
2.9,0,1,0.2622229,0,0
3,0,1,0.2861773,0,0
3.1,0,1,0.3095037,0,0
3.2,0,1,0.3131245,0,0
3.3,0,1,0.3102673,0,0
3.4,0,1,0.3009095,0,0
3.5,0,1,0.3236234,0,0
3.6,0,1,0.3597522,0,0
3.7,0,1,0.3951302,0,0
3.8,0,1,0.392442,0,0
3.9,0,1,0.395727,0,0
4,0,1,0.4243825,0,0
4.1,0,1,0.4526365,0,0
4.2,0,1,0.4744158,0,0
4.3,0,1,0.5078136,0,0
4.4,0,1,0.5346999,0,0
4.5,0,1,0.5610721,0,0
4.6,0,1,0.5923281,0,0
4.7,0,1,0.6121548,0,0
4.8,0,1,0.6422588,0,0
4.9,0,1,0.6709843,0,0
5,0,1,0.6982611,0,0
5.1,0,1,0.7240199,0,0
5.2,0,1,0.7481949,0,0
5.3,0,1,0.7707213,0,0
5.4,0,1,0.7915375,0,0
5.5,1,1,0.8105838,0,0
5.6,1,1,0.830081,0,0
5.7,1,1,0.8474314,0,0
5.8,1,1,0.8628585,0,0
5.9,1,1,0.8763108,0,0
6,1,1,0.8755354,0,0
6.1,1,1,0.8869982,0,0
6.2,1,1,0.8963963,0,0
6.3,1,1,0.8746251,0,0
6.4,1,1,0.8667101,0,0
6.5,1,1,0.881044,0,0
6.6,1,1,0.8861959,0,0
6.7,1,1,0.8985696,0,0
6.8,1,1,0.8753955,0,0
6.9,1,1,0.8697463,0,0
7,1,1,0.8772768,0,0
7.1,1,1,0.882428,0,0
7.2,1,1,0.8721656,0,0
7.3,1,1,0.8569168,0,0
7.4,1,1,0.8453799,0,0
7.5,1,1,0.84722,0,0
7.6,1,1,0.8579422,0,0
7.7,1,1,0.8570142,0,0
7.8,1,1,0.8521626,0,0
7.9,1,1,0.8658882,0,0
8,1,1,0.8678809,0,0
8.099999,1,1,0.8778372,0,0
8.2,1,1,0.8788504,0,0
8.3,1,1,0.900597,0,0
8.4,1,1,0.920351,0,0
8.5,1,1,0.9099303,0,0
8.599999,1,1,0.9287552,0,0
8.7,1,1,0.9267634,0,0
8.8,1,1,0.9066815,0,0
8.9,1,1,0.9256679,0,0
9,1,1,0.9266672,0,0
9.099999,1,1,0.9164594,0,0
9.2,1,1,0.8949257,0,0
9.3,1,1,0.8938327,0,0
9.4,1,1,0.9141769,0,0
9.5,1,1,0.8924059,0,0
9.599999,1,1,0.8806694,0,0
9.7,1,1,0.8673542,0,0
9.8,1,1,0.8899915,0,0
9.9,1,1,0.9106786,0,0
10,1,1,0.8884895,0,0
10.1,1,1,0.8639012,0,0
10.2,1,1,0.8629331,0,0
10.3,1,1,0.8859087,0,0
10.4,1,1,0.9069502,0,0
10.5,1,1,0.8960479,0,0
10.6,1,1,0.8721824,0,0
10.7,1,1,0.882642,0,0
10.8,1,1,0.9039629,0,0
