Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,0,1,0.5678865,0,0
0.09999999,0,1,0.5916737,0,0
0.2,0,1,0.6140957,0,0
0.3,0,1,0.6350967,0,0
0.4,0,1,0.6601582,0,0
0.5,0,1,0.6536029,0,0
0.6,0,1,0.6835204,0,0
0.7,0,1,0.6825728,0,0
0.8,0,1,0.7006497,0,0
0.9,0,1,0.7053233,0,0
1,0,1,0.7091541,0,0
1.1,0,1,0.7359695,0,0
1.2,0,1,0.7312735,0,0
1.3,0,1,0.7486712,0,0
1.4,0,1,0.7643154,0,0
1.5,0,1,0.7904842,0,0
1.6,1,1,0.8148372,0,0
1.7,0,1,0.7939137,0,0
1.8,0,1,0.7757095,0,0
1.9,0,1,0.7925559,0,0
2,1,1,0.8160715,0,0
2.1,1,1,0.8311198,0,0
2.2,1,1,0.8528088,0,0
2.3,1,1,0.8365877,0,0
2.4,1,1,0.8545585,0,0
2.5,1,1,0.8512905,0,0
2.6,1,1,0.8710989,0,0
2.7,1,1,0.8843667,0,0
2.8,1,1,0.9022005,0,0
2.9,1,1,0.8880864,0,0
3,1,1,0.9031941,0,0
3.1,1,1,0.8873335,0,0
3.2,1,1,0.8709301,0,0
3.3,1,1,0.8871412,0,0
3.4,1,1,0.9017226,0,0
3.5,1,1,0.8863754,0,0
3.6,1,1,0.8686227,0,0
3.7,1,1,0.8832406,0,0
3.8,1,1,0.8957765,0,0
3.9,1,1,0.9128196,0,0
4,1,1,0.9232877,0,0
4.1,1,1,0.9382402,0,0
4.2,1,1,0.9380156,0,0
4.3,1,1,0.9491394,0,0
4.4,1,1,0.9347875,0,0
4.5,1,1,0.9487429,0,0
4.6,1,1,0.9388008,0,0
4.7,1,1,0.9505137,0,0
4.8,1,1,0.9503306,0,0
4.9,1,1,0.9386773,0,0
5,1,1,0.9258154,0,0
5.1,1,1,0.9377056,0,0
5.2,1,1,0.9379702,0,0
5.3,1,1,0.9245445,0,0
5.4,1,1,0.9369922,0,0
5.5,1,1,0.9245045,0,0
5.6,1,1,0.9363583,0,0
5.7,1,1,0.9484081,0,0
5.8,1,1,0.9476959,0,0
5.9,1,1,0.9474988,0,0
6,1,1,0.947823,0,0
6.1,1,1,0.9575664,0,0
6.2,1,1,0.9450082,0,0
6.3,1,1,0.9572225,0,0
6.4,1,1,0.9647111,0,0
6.5,1,1,0.9698871,0,0
6.6,1,1,0.9799058,0,0
6.7,1,1,0.9768227,0,0
6.8,1,1,0.9797446,0,0
6.9,1,1,0.9724908,0,0
7,1,1,0.9795733,0,0
7.1,1,1,0.9824743,0,0
7.2,1,1,0.9872245,0,0
7.3,1,1,0.9829329,0,0
7.4,1,1,0.9822828,0,0
7.5,1,1,0.9719146,0,0
7.6,1,1,0.9663507,0,0
7.7,1,1,0.9722897,0,0
7.8,1,1,0.9721802,0,0
7.9,1,1,0.9720699,0,0
8,1,1,0.9658554,0,0
8.099999,1,1,0.9590288,0,0
8.2,1,1,0.9717028,0,0
8.3,1,1,0.982078,0,0
8.4,1,1,0.9813837,0,0
8.5,1,1,0.9862865,0,0
8.599999,1,1,0.9931707,0,0
8.7,1,1,0.9925566,0,0
8.8,1,1,0.9938964,0,0
8.9,1,1,0.9972072,0,0
9,1,1,0.9970385,0,0
9.099999,1,1,0.9991561,0,0
9.2,1,1,0.9970212,0,0
9.3,1,1,0.995633,0,0
9.4,1,1,0.9937944,0,0
9.5,1,1,0.9895172,0,0
9.599999,1,1,0.9836671,0,0
9.7,1,1,0.9837691,0,0
9.8,1,1,0.9835332,0,0
9.9,1,1,0.9877713,0,0
10,1,1,0.9890957,0,0
10.1,1,1,0.9835215,0,0
10.2,1,1,0.9824219,0,0
10.3,1,1,0.9880753,0,0
10.4,1,1,0.990316,0,0
10.5,1,1,0.9868201,0,0
10.6,1,1,0.9902281,0,0
10.7,1,1,0.9900641,0,0
10.8,1,1,0.9956442,0,0
10.9,1,1,0.9956256,0,0
11,1,1,0.9957312,0,0
11.1,1,1,0.9967769,0,0
11.2,1,1,0.99786,0,0
11.3,1,1,0.995564,0,0
11.4,1,1,0.9956706,0,0
11.5,1,1,0.995528,0,0
11.6,1,1,0.99199,0,0
11.7,1,1,0.9929222,0,0
11.8,1,1,0.9879004,0,0
11.9,1,1,0.9911543,0,0
12,1,1,0.9884497,0,0
12.1,1,1,0.9946404,0,0
12.2,1,1,0.9960811,0,0
12.3,1,1,0.9969648,0,0
12.4,1,1,0.9969515,0,0
12.5,1,1,0.9954048,0,0
12.6,1,1,0.9980272,0,0
12.7,1,1,0.9953729,0,0
12.8,1,1,0.9980062,0,0
12.9,1,1,0.9980555,0,0
13,1,1,0.9994913,0,0
13.1,1,1,0.9980443,0,0
13.2,1,1,0.9983833,0,0
13.3,1,1,0.9944828,0,0
13.4,1,1,0.996848,0,0
13.5,1,1,0.9952756,0,0
13.6,1,1,0.9968181,0,0
13.7,1,1,0.9979871,0,0
13.8,1,1,0.9979445,0,0
13.9,1,1,0.9939245,0,0
14,1,1,0.9941924,0,0
14.1,1,1,0.9877051,0,0
14.2,1,1,0.990428,0,0
14.3,1,1,0.9826838,0,0
14.4,1,1,0.9792674,0,0
14.5,1,1,0.9718322,0,0
14.6,1,1,0.9762644,0,0
14.7,1,1,0.9715856,0,0
14.8,1,1,0.9788472,0,0
14.9,1,1,0.9713417,0,0
15,1,1,0.9683919,0,0
15.1,1,1,0.962444,0,0
15.2,1,1,0.952447,0,0
15.3,1,1,0.9522282,0,0
15.4,1,1,0.9426473,0,0
15.5,1,1,0.9285049,0,0
15.6,1,1,0.9253665,0,0
15.7,1,1,0.9144486,0,0
15.8,1,1,0.9291893,0,0
15.9,1,1,0.9411849,0,0
16,1,1,0.9285635,0,0
16.1,1,1,0.9411894,0,0
16.2,1,1,0.9515856,0,0
16.3,1,1,0.9406644,0,0
16.4,1,1,0.9279318,0,0
16.5,1,1,0.9400793,0,0
16.6,1,1,0.950577,0,0
16.7,1,1,0.9395395,0,0
16.8,1,1,0.9506699,0,0
16.9,1,1,0.9389936,0,0
17,1,1,0.950173,0,0
17.1,1,1,0.9384403,0,0
17.2,1,1,0.9375832,0,0
17.3,1,1,0.9245905,0,0
17.4,1,1,0.9109572,0,0
17.5,1,1,0.8955386,0,0
17.6,1,1,0.9095114,0,0
17.7,1,1,0.9090816,0,0
17.8,1,1,0.909218,0,0
17.9,1,1,0.9222349,0,0
18,1,1,0.9061152,0,0
18.1,1,1,0.9214514,0,0
18.2,1,1,0.9069555,0,0
18.3,1,1,0.8895538,0,0
18.4,1,1,0.8743593,0,0
18.5,1,1,0.8562817,0,0
18.6,1,1,0.8376971,0,0
18.7,1,1,0.8555441,0,0
18.8,1,1,0.8720796,0,0
18.9,1,1,0.8865968,0,0
19,1,1,0.9015796,0,0
19.1,1,1,0.9130199,0,0
19.2,1,1,0.925976,0,0
19.3,1,1,0.9342135,0,0
19.4,1,1,0.9252596,0,0
19.5,1,1,0.9397931,0,0
19.6,1,1,0.9394896,0,0
19.7,1,1,0.9504393,0,0
19.8,1,1,0.9363207,0,0
19.9,1,1,0.9261417,0,0
20,1,1,0.9095564,0,0
20.1,1,1,0.9190317,0,0
20.2,1,1,0.9086692,0,0
20.3,1,1,0.8933838,0,0
20.4,1,1,0.9039778,0,0
20.5,1,1,0.8837569,0,0
20.6,1,1,0.8612322,0,0
20.7,1,1,0.8494,0,0
20.8,1,1,0.8304812,0,0
20.9,1,1,0.8153727,0,0
21,0,1,0.7892536,0,0
21.1,1,1,0.8085496,0,0
21.2,0,1,0.7922354,0,0
21.3,0,1,0.773878,0,0
21.4,0,1,0.7901856,0,0
21.5,0,1,0.7931897,0,0
21.6,0,1,0.7666517,0,0
21.7,0,1,0.7380723,0,0
21.8,0,1,0.7309376,0,0
21.9,0,1,0.7121011,0,0
22,0,1,0.7283534,0,0
22.1,0,1,0.7202532,0,0
22.2,0,1,0.6953254,0,0
22.3,0,1,0.6694049,0,0
22.4,0,1,0.6425231,0,0
22.5,0,1,0.6216269,0,0
22.6,0,1,0.5929372,0,0
22.7,0,1,0.5633819,0,0
22.8,0,1,0.554581,0,0
22.9,0,1,0.5805019,0,0
23,0,1,0.5982183,0,0
23.1,0,1,0.5608414,0,0
23.2,0,1,0.5309688,0,0
23.3,0,1,0.5478995,0,0
23.4,0,1,0.5635751,0,0
23.5,0,1,0.5342407,0,0
23.6,0,1,0.5492572,0,0
23.7,0,1,0.5361755,0,0
23.8,0,1,0.5492604,0,0
23.9,0,1,0.5321643,0,0
24,0,1,0.5571012,0,0
24.1,0,1,0.5926387,0,0
24.2,0,1,0.5644225,0,0
24.3,0,1,0.5888999,0,0
24.4,0,1,0.6127812,0,0
24.5,0,1,0.6247806,0,0
