Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
200.1,0,0,0,0,0
200.1,0,0,0.1152392,0,0
200.1,-1,0,-0.1753429,0,0
200.1,0,0,0.6774877,0,0
200.1,-1,0,-0.9933162,0,0
200.1,-1,0,-0.960714,0,0
200.2,0,0,0,0,0
200.2,0,0,0.07396703,0,0
200.2,-1,0,-0.2194837,0,0
200.2,0,0,0.7001955,0,0
200.2,-1,0,-0.9874797,0,0
200.2,-1,0,-0.9466532,0,0
200.3,0,0,0,0,0
200.3,0,0,0.03273138,0,0
200.3,-1,0,-0.2633944,0,0
200.3,0,0,0.7229733,0,0
200.3,-1,0,-0.981483,0,0
200.3,-1,0,-0.9493899,0,0
200.4,0,0,0,0,0
200.4,-1,0,-0.008660879,0,0
200.4,-1,0,-0.3067423,0,0
200.4,0,0,0.7441877,0,0
200.4,-1,0,-0.9729551,0,0
200.4,-1,0,-0.9330663,0,0
200.5,0,0,0,0,0
200.5,-1,0,-0.04998406,0,0
200.5,-1,0,-0.3492402,0,0
200.5,0,0,0.7637531,0,0
200.5,-1,0,-0.9619849,0,0
200.5,-1,0,-0.9146658,0,0
200.6,0,0,0,0,0
200.6,-1,0,-0.09107059,0,0
200.6,-1,0,-0.3922617,0,0
200.6,0,0,0.7850592,0,0
200.6,-1,0,-0.9535324,0,0
200.6,-1,0,-0.9150766,0,0
200.7,0,0,0,0,0
200.7,-1,0,-0.13202,0,0
200.7,-1,0,-0.433453,0,0
200.7,1,0,0.8030828,0,0
200.7,-1,0,-0.9402567,0,0
200.7,-1,0,-0.894721,0,0
200.8,0,0,0,0,0
200.8,-1,0,-0.1726125,0,0
200.8,-1,0,-0.475045,0,0
200.8,1,0,0.822688,0,0
200.8,-1,0,-0.9297527,0,0
200.8,-1,0,-0.8930005,0,0
200.9,0,0,0,0,0
200.9,-1,0,-0.2128925,0,0
200.9,-1,0,-0.514376,0,0
200.9,1,0,0.839138,0,0
200.9,-1,0,-0.9144125,0,0
200.9,-1,0,-0.870866,0,0
201,0,0,0,0,0
201,-1,0,-0.2524975,0,0
201,-1,0,-0.551896,0,0
201,1,0,0.8538175,0,0
201,-1,0,-0.8969939,0,0
201,-1,0,-0.846952,0,0
201.1,0,0,0,0,0
201.1,-1,0,-0.2913061,0,0
201.1,-1,0,-0.5874181,0,0
201.1,1,0,0.8667023,0,0
201.1,-1,0,-0.8775787,0,0
201.1,0,0,0.39943,0,0
201.2,0,0,0,0,0
201.2,-1,0,-0.3292109,0,0
201.2,-1,0,-0.6208318,0,0
201.2,1,0,0.8777717,0,0
201.2,-1,0,-0.8562481,0,0
201.2,0,0,0.3616664,0,0
201.3,0,0,0,0,0
201.3,-1,0,-0.3684239,0,0
201.3,-1,0,-0.6587942,0,0
201.3,1,0,0.8960868,0,0
201.3,-1,0,-0.8448702,0,0
201.3,0,0,0.3289972,0,0
201.4,0,0,0,0,0
201.4,-1,0,-0.4064972,0,0
201.4,-1,0,-0.6946016,0,0
201.4,1,0,0.9123154,0,0
201.4,-1,0,-0.8318121,0,0
201.4,0,0,0.2953008,0,0
201.5,0,0,0,0,0
201.5,-1,0,-0.4433199,0,0
201.5,-1,0,-0.7281408,0,0
201.5,1,0,0.9263805,0,0
201.5,-1,0,-0.8171746,0,0
201.5,0,0,0.2606491,0,0
201.6,0,0,0,0,0
201.6,-1,0,-0.4793341,0,0
201.6,-1,0,-0.7585737,0,0
201.6,1,0,0.9378107,0,0
201.6,-1,0,-0.7985163,0,0
201.6,0,0,0.2234821,0,0
201.7,0,0,0,0,0
201.7,-1,0,-0.5144506,0,0
201.7,-1,0,-0.7855217,0,0
201.7,1,0,0.9468714,0,0
201.7,-1,0,-0.7756944,0,0
201.7,0,0,0.1839406,0,0
201.8,0,0,0,0,0
201.8,-1,0,-0.5185369,0,0
201.8,-1,0,-0.7888655,0,0
201.8,1,0,0.9434307,0,0
201.8,-1,0,-0.773219,0,0
201.8,0,0,0.1782064,0,0
201.9,0,0,0,0,0
201.9,-1,0,-0.5534177,0,0
201.9,-1,0,-0.8181247,0,0
201.9,1,0,0.9555988,0,0
201.9,-1,0,-0.7582312,0,0
201.9,0,0,0.1425755,0,0
202,0,0,0,0,0
202,-1,0,-0.5858198,0,0
202,-1,0,-0.8397677,0,0
202,1,0,0.9621018,0,0
202,-1,0,-0.7333435,0,0
202,0,0,0.1020952,0,0
202.1,0,0,0,0,0
202.1,-1,0,-0.6186333,0,0
202.1,-1,0,-0.8655763,0,0
202.1,1,0,0.9721736,0,0
202.1,-1,0,-0.7175616,0,0
202.1,0,0,0.06580644,0,0
202.2,0,0,0,0,0
202.2,-1,0,-0.6488402,0,0
202.2,-1,0,-0.8832315,0,0
202.2,1,0,0.9770342,0,0
202.2,-1,0,-0.6916211,0,0
202.2,0,0,0.02487977,0,0
202.3,0,0,0,0,0
202.3,-1,0,-0.6793991,0,0
202.3,-1,0,-0.9054856,0,0
202.3,1,0,0.9849476,0,0
202.3,-1,0,-0.6751998,0,0
202.3,-1,0,-0.01152943,0,0
202.4,0,0,0,0,0
202.4,-1,0,-0.7079929,0,0
202.4,-1,0,-0.9225862,0,0
202.4,1,0,0.9898908,0,0
202.4,-1,0,-0.6534492,0,0
202.4,-1,0,-0.05015755,0,0
202.5,0,0,0,0,0
202.5,-1,0,-0.735337,0,0
