Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
200.1,0,0,0,0,0
200.1,0,0,0.448031,0,0
200.1,-1,0,-0.2412285,0,0
200.1,2,0,0.9189667,1,0
200.1,0,0,0.649637,0,0
200.1,-1,0,-0.5887682,0,0
200.2,0,0,0,0,0
200.2,0,0,0.4732507,0,0
200.2,-1,0,-0.2905732,0,0
200.2,2,0,0.9337561,1,0
200.2,0,0,0.6241988,0,0
200.2,-1,0,-0.5621789,0,0
200.3,0,0,0,0,0
200.3,0,0,0.4978219,0,0
200.3,-1,0,-0.3387401,0,0
200.3,2,0,0.9466205,1,0
200.3,0,0,0.5975665,0,0
200.3,-1,0,-0.5346121,0,0
200.4,0,0,0,0,0
200.4,0,0,0.5225786,0,0
200.4,-1,0,-0.3861837,0,0
200.4,2,0,0.9591853,1,0
200.4,0,0,0.5709047,0,0
200.4,-1,0,-0.5070822,0,0
200.5,0,0,0,0,0
200.5,0,0,0.5466738,0,0
200.5,-1,0,-0.4321621,0,0
200.5,2,0,0.9697141,1,0
200.5,0,0,0.543039,0,0
200.5,-1,0,-0.4786119,0,0
200.6,0,0,0,0,0
200.6,0,0,0.5700825,0,0
200.6,-1,0,-0.4763805,0,0
200.6,2,0,0.9782387,1,0
200.6,0,0,0.5140469,0,0
200.6,-1,0,-0.4492467,0,0
200.7,0,0,0,0,0
200.7,0,0,0.5923967,0,0
200.7,-1,0,-0.5184199,0,0
200.7,2,0,0.9840884,1,0
200.7,0,0,0.48375,0,0
200.7,-1,0,-0.4187807,0,0
200.8,0,0,0,0,0
200.8,0,0,0.6161994,0,0
200.8,-1,0,-0.5608507,0,0
200.8,2,0,0.9916294,1,0
200.8,0,0,0.4548191,0,0
200.8,-1,0,-0.3895286,0,0
200.9,0,0,0,0,0
200.9,0,0,0.6387889,0,0
200.9,-1,0,-0.6009994,0,0
200.9,2,0,0.99629,1,0
200.9,0,0,0.4246904,0,0
200.9,-1,0,-0.3592813,0,0
201,0,0,0,0,0
201,-1,0,-0.6118462,0,0
201,0,0,0.6340986,0,0
201,2,0,0.9967263,1,0
201,0,0,0.4253693,0,0
201,-1,0,-0.3609116,0,0
201.1,0,0,0,0,0
201.1,-1,0,-0.6487889,0,0
201.1,0,0,0.6559933,0,0
201.1,2,0,0.9989151,1,0
201.1,0,0,0.3936989,0,0
201.1,-1,0,-0.3292775,0,0
201.2,0,0,0,0,0
201.2,-1,0,-0.6325179,0,0
201.2,0,0,0.6247756,0,0
201.2,2,0,0.9974649,1,0
201.2,0,0,0.4266218,0,0
201.2,-1,0,-0.3638303,0,0
201.3,0,0,0,0,0
201.3,-1,0,-0.6682829,0,0
201.3,0,0,0.6469901,0,0
201.3,2,0,0.9993464,1,0
201.3,0,0,0.3949711,0,0
201.3,-1,0,-0.3321319,0,0
201.4,0,0,0,0,0
201.4,-1,0,-0.7031831,0,0
201.4,0,0,0.6689698,0,0
201.4,2,0,0.9998068,1,0
201.4,0,0,0.36376,0,0
201.4,-1,0,-0.3008931,0,0
201.5,0,0,0,0,0
201.5,-1,0,-0.7351244,0,0
201.5,0,0,0.6902539,0,0
201.5,2,0,0.9986671,1,0
201.5,0,0,0.331079,0,0
201.5,-1,0,-0.268437,0,0
201.6,0,0,0,0,0
201.6,-1,0,-0.7190844,0,0
201.6,0,0,0.6603255,0,0
201.6,2,0,0.9997103,1,0
201.6,0,0,0.364328,0,0
201.6,-1,0,-0.3031449,0,0
201.7,0,0,0,0,0
201.7,-1,0,-0.7509007,0,0
201.7,0,0,0.6820915,0,0
201.7,2,0,0.9980522,1,0
201.7,0,0,0.3326677,0,0
201.7,-1,0,-0.2711685,0,0
201.8,0,0,0,0,0
201.8,-1,0,-0.734324,0,0
201.8,0,0,0.6518472,0,0
201.8,2,0,0.9995359,1,0
201.8,0,0,0.3654318,0,0
201.8,-1,0,-0.3051898,0,0
201.9,0,0,0,0,0
201.9,-1,0,-0.7644761,0,0
201.9,0,0,0.6738023,0,0
201.9,2,0,0.9977124,1,0
201.9,0,0,0.3333129,0,0
201.9,-1,0,-0.2725927,0,0
202,0,0,0,0,0
202,-1,0,-0.7926887,0,0
202,0,0,0.6952795,0,0
202,2,0,0.9943815,1,0
202,0,0,0.3007022,0,0
202,-1,0,-0.2396274,0,0
202.1,0,0,0,0,0
202.1,-1,0,-0.8194392,0,0
202.1,0,0,0.7162649,0,0
202.1,2,0,0.9891645,1,0
202.1,0,0,0.2681867,0,0
202.1,-1,0,-0.2066719,0,0
202.2,0,0,0,0,0
202.2,-1,0,-0.843249,0,0
202.2,0,0,0.7358291,0,0
202.2,2,0,0.9810925,1,0
202.2,0,0,0.2349222,0,0
202.2,-1,0,-0.1731292,0,0
202.3,0,0,0,0,0
202.3,-1,0,-0.8661004,0,0
202.3,0,0,0.7566037,0,0
202.3,2,0,0.9748555,1,0
202.3,0,0,0.2009046,0,0
202.3,-1,0,-0.1391942,0,0
202.4,0,0,0,0,0
202.4,-1,0,-0.8859806,0,0
202.4,0,0,0.7759134,0,0
202.4,2,0,0.9661057,1,0
202.4,0,0,0.1663411,0,0
202.4,-1,0,-0.1049062,0,0
202.5,0,0,0,0,0
202.5,-1,0,-0.9029194,0,0
202.5,0,0,0.7937073,0,0
202.5,2,0,0.9548074,1,0
202.5,0,0,0.1313009,0,0
202.5,-1,0,-0.07035268,0,0
202.6,0,0,0,0,0
202.6,-1,0,-0.8922743,0,0
202.6,0,0,0.7701298,0,0
202.6,2,0,0.9640794,1,0
202.6,0,0,0.1665616,0,0
202.6,-1,0,-0.1058295,0,0
202.7,0,0,0,0,0
202.7,-1,0,-0.8799807,0,0
202.7,0,0,0.7443967,0,0
202.7,2,0,0.9713284,1,0
202.7,0,0,0.2014863,0,0
202.7,-1,0,-0.1408566,0,0
202.8,0,0,0,0,0
202.8,-1,0,-0.8985754,0,0
202.8,0,0,0.7644312,0,0
202.8,2,0,0.9625906,1,0
202.8,0,0,0.1668659,0,0
202.8,-1,0,-0.1062999,0,0
202.9,0,0,0,0,0
202.9,-1,0,-0.9018364,0,0
202.9,0,0,0.7616395,0,0
202.9,2,0,0.9610904,1,0
202.9,0,0,0.1674962,0,0
202.9,-1,0,-0.1065439,0,0
203,0,0,0,0,0
203,-1,0,-0.91822,0,0
203,0,0,0.7813101,0,0
203,2,0,0.9511,1,0
203,0,0,0.1326154,0,0
203,-1,0,-0.07179037,0,0
203.1,0,0,0,0,0
203.1,-1,0,-0.9337876,0,0
203.1,1,0,0.8001853,0,0
203.1,2,0,0.9379827,1,0
203.1,0,0,0.09852143,0,0
203.1,-1,0,-0.03710373,0,0
203.2,0,0,0,0,0
203.2,-1,0,-0.9467749,0,0
203.2,1,0,0.8186159,0,0
203.2,2,0,0.9251236,1,0
203.2,0,0,0.0632799,0,0
203.2,-1,0,-0.002206375,0,0
203.3,0,0,0,0,0
203.3,-1,0,-0.9371579,0,0
203.3,0,0,0.7957743,0,0
203.3,2,0,0.9359643,1,0
203.3,0,0,0.09858796,0,0
203.3,-1,0,-0.03726885,0,0
203.4,0,0,0,0,0
203.4,-1,0,-0.9498075,0,0
203.4,1,0,0.8145116,0,0
203.4,2,0,0.9231414,1,0
203.4,0,0,0.06334028,0,0
203.4,-1,0,-0.002337542,0,0
203.5,0,0,0,0,0
