Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
144,0,0,0,0,0
144,0,0,0.3845433,0,0
144,-1,0,-0.89936,0,0
144,-1,0,-0.7998165,0,0
144,-1,0,-0.8769792,0,0
144,-1,0,-0.8878013,0,0
144.1,0,0,0,0,0
144.1,0,0,0.3494498,0,0
144.1,-1,0,-0.9078971,0,0
144.1,-1,0,-0.8134455,0,0
144.1,-1,0,-0.8894238,0,0
144.1,-1,0,-0.9003701,0,0
144.2,0,0,0,0,0
144.2,0,0,0.3133976,0,0
144.2,-1,0,-0.9139757,0,0
144.2,-1,0,-0.824928,0,0
144.2,-1,0,-0.8994982,0,0
144.2,-1,0,-0.9104934,0,0
144.3,0,0,0,0,0
144.3,0,0,0.2764825,0,0
144.3,-1,0,-0.9175933,0,0
144.3,-1,0,-0.8342429,0,0
144.3,-1,0,-0.907185,0,0
144.3,-1,0,-0.9181495,0,0
144.4,0,0,0,0,0
144.4,0,0,0.2388041,0,0
144.4,-1,0,-0.9187557,0,0
144.4,-1,0,-0.8413717,0,0
144.4,-1,0,-0.9124754,0,0
144.4,-1,0,-0.9233412,0,0
144.5,0,0,0,0,0
144.5,0,0,0.200464,0,0
144.5,-1,0,-0.9174766,0,0
144.5,-1,0,-0.8462905,0,0
144.5,-1,0,-0.9153457,0,0
144.5,-1,0,-0.9260699,0,0
144.6,0,0,0,0,0
144.6,0,0,0.1615669,0,0
144.6,-1,0,-0.8489906,0,0
144.6,-1,0,-0.9137771,0,0
144.6,-1,0,-0.9157824,0,0
144.6,-1,0,-0.9263451,0,0
144.7,0,0,0,0,0
144.7,0,0,0.122219,0,0
144.7,-1,0,-0.8494945,0,0
144.7,-1,0,-0.9076852,0,0
144.7,-1,0,-0.913815,0,0
144.7,-1,0,-0.9241721,0,0
144.8,0,0,0,0,0
144.8,0,0,0.08252914,0,0
144.8,-1,0,-0.8478142,0,0
144.8,-1,0,-0.8992369,0,0
144.8,-1,0,-0.9094533,0,0
144.8,-1,0,-0.9195534,0,0
144.9,0,0,0,0,0
144.9,0,0,0.04260681,0,0
144.9,-1,0,-0.8439401,0,0
144.9,-1,0,-0.8884735,0,0
144.9,-1,0,-0.9027106,0,0
144.9,-1,0,-0.9124968,0,0
145,0,0,0,0,0
145,0,0,0.002562723,0,0
145,-1,0,-0.8378936,0,0
145,-1,0,-0.8754434,0,0
145,-1,0,-0.8935969,0,0
145,-1,0,-0.9030354,0,0
145.1,0,0,0,0,0
145.1,-1,0,-0.03749284,0,0
145.1,-1,0,-0.8296686,0,0
145.1,-1,0,-0.8602003,0,0
145.1,-1,0,-0.8821955,0,0
145.1,-1,0,-0.8912522,0,0
145.2,0,0,0,0,0
145.2,-1,0,-0.07744835,0,0
145.2,-1,0,-0.8192843,0,0
145.2,-1,0,-0.8428037,0,0
145.2,-1,0,-0.8685519,0,0
145.2,-1,0,-0.8771979,0,0
145.3,0,0,0,0,0
145.3,-1,0,-0.1171941,0,0
145.3,-1,0,-0.80681,0,0
145.3,-1,0,-0.8233174,0,0
145.3,-1,0,-0.8527166,0,0
145.3,-1,0,-0.8609278,0,0
145.4,0,0,0,0,0
145.4,-1,0,-0.1566193,0,0
145.4,-1,0,-0.7923105,0,0
145.4,-1,0,-0.8018104,0,0
145.4,-1,0,-0.8347468,0,0
145.4,-1,0,-0.8424842,0,0
145.5,0,0,0,0,0
145.5,-1,0,-0.1956156,0,0
145.5,-1,0,-0.7757595,0,0
145.5,-1,0,-0.7783559,0,0
145.5,-1,0,-0.8147038,0,0
145.5,-1,0,-0.8219194,0,0
145.6,0,0,0,0,0
145.6,-1,0,-0.2340763,0,0
145.6,-1,0,-0.7571977,0,0
145.6,-1,0,-0.7530302,0,0
145.6,-1,0,-0.7926541,0,0
145.6,-1,0,-0.7993324,0,0
145.7,0,0,0,0,0
145.7,-1,0,-0.2718956,0,0
145.7,-1,0,-0.7366723,0,0
145.7,-1,0,-0.7259135,0,0
145.7,-1,0,-0.7686681,0,0
145.7,-1,0,-0.7747985,0,0
145.8,0,0,0,0,0
145.8,-1,0,-0.3089717,0,0
145.8,-1,0,-0.7142357,0,0
145.8,-1,0,-0.6971254,0,0
