Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
0,1,1,0.9076929,0,0
0.09999999,1,1,0.9096578,0,0
0.2,1,1,0.8943844,0,0
0.3,1,1,0.8756936,0,0
0.4,1,1,0.8936788,0,0
0.5,1,1,0.9095661,0,0
0.6,1,1,0.8942708,0,0
0.7,1,1,0.9080054,0,0
0.8,1,1,0.9217197,0,0
0.9,1,1,0.935387,0,0
1,1,1,0.9212251,0,0
1.1,1,1,0.9349375,0,0
1.2,1,1,0.9207258,0,0
1.3,1,1,0.9041972,0,0
1.4,1,1,0.8853819,0,0
1.5,1,1,0.9035396,0,0
1.6,1,1,0.8901063,0,0
1.7,1,1,0.902885,0,0
1.8,1,1,0.904739,0,0
1.9,1,1,0.8868865,0,0
2,1,1,0.9019002,0,0
2.1,1,1,0.8883457,0,0
2.2,1,1,0.8879768,0,0
2.3,1,1,0.8854242,0,0
2.4,1,1,0.8872313,0,0
2.5,1,1,0.8879638,0,0
2.6,1,1,0.8709741,0,0
2.7,1,1,0.8860921,0,0
2.8,1,1,0.8668672,0,0
2.9,1,1,0.8831229,0,0
3,1,1,0.8951178,0,0
3.1,1,1,0.8980268,0,0
3.2,1,1,0.8841612,0,0
3.3,1,1,0.8848652,0,0
3.4,1,1,0.9002233,0,0
3.5,1,1,0.9145595,0,0
3.6,1,1,0.9278461,0,0
3.7,1,1,0.9128799,0,0
3.8,1,1,0.9273254,0,0
3.9,1,1,0.9134244,0,0
4,1,1,0.8983538,0,0
4.1,1,1,0.9117216,0,0
4.2,1,1,0.9092132,0,0
4.3,1,1,0.8962559,0,0
4.4,1,1,0.910778,0,0
4.5,1,1,0.9220384,0,0
4.6,1,1,0.907952,0,0
4.7,1,1,0.9098688,0,0
4.8,1,1,0.892348,0,0
4.9,1,1,0.9092141,0,0
5,1,1,0.8916301,0,0
5.1,1,1,0.8773815,0,0
5.2,1,1,0.8597301,0,0
5.3,1,1,0.8765072,0,0
5.4,1,1,0.859992,0,0
5.5,1,1,0.8583196,0,0
5.6,1,1,0.8729308,0,0
5.7,1,1,0.885484,0,0
5.8,1,1,0.8643628,0,0
5.9,1,1,0.8410282,0,0
6,1,1,0.8220201,0,0
6.1,1,1,0.8074125,0,0
6.2,1,1,0.8112736,0,0
6.3,1,1,0.814162,0,0
6.4,0,1,0.7894285,0,0
6.5,0,1,0.7842197,0,0
6.6,1,1,0.8041376,0,0
6.7,1,1,0.8034735,0,0
6.8,1,1,0.8270374,0,0
6.9,1,1,0.8102063,0,0
7,0,1,0.7887877,0,0
7.1,0,1,0.7906181,0,0
7.2,1,1,0.8081905,0,0
7.3,1,1,0.8299581,0,0
7.4,1,1,0.8457062,0,0
7.5,1,1,0.86306,0,0
7.6,1,1,0.8446496,0,0
7.7,1,1,0.8276902,0,0
7.8,1,1,0.8435311,0,0
7.9,1,1,0.8203356,0,0
8,1,1,0.8197083,0,0
8.099999,1,1,0.8226956,0,0
8.2,1,1,0.8184514,0,0
8.3,0,1,0.7976482,0,0
8.4,0,1,0.775775,0,0
8.5,0,1,0.7750053,0,0
8.599999,0,1,0.7557272,0,0
8.7,0,1,0.7512203,0,0
8.8,0,1,0.7272086,0,0
8.9,0,1,0.7494922,0,0
9,0,1,0.7523335,0,0
9.099999,0,1,0.747788,0,0
9.2,0,1,0.7190167,0,0
9.3,0,1,0.7460263,0,0
9.4,0,1,0.7405218,0,0
9.5,0,1,0.7107009,0,0
9.599999,0,1,0.7152871,0,0
9.7,0,1,0.6946934,0,0
9.8,0,1,0.71334,0,0
9.9,0,1,0.6824098,0,0
10,0,1,0.6813548,0,0
10.1,0,1,0.7103443,0,0
10.2,0,1,0.7093633,0,0
10.3,0,1,0.7131198,0,0
10.4,0,1,0.6914577,0,0
10.5,0,1,0.71114,0,0
10.6,0,1,0.6855198,0,0
10.7,0,1,0.6589577,0,0
10.8,0,1,0.6267626,0,0
10.9,0,1,0.6200462,0,0
11,0,1,0.5853878,0,0
11.1,0,1,0.5561607,0,0
11.2,0,1,0.5757352,0,0
11.3,0,1,0.5464188,0,0
11.4,0,1,0.58002,0,0
11.5,0,1,0.5989907,0,0
11.6,0,1,0.58994,0,0
11.7,0,1,0.6068075,0,0
11.8,0,1,0.6222609,0,0
11.9,0,1,0.636258,0,0
12,0,1,0.6242632,0,0
12.1,0,1,0.6583611,0,0
12.2,0,1,0.6572106,0,0
12.3,0,1,0.6206284,0,0
12.4,0,1,0.6323985,0,0
12.5,0,1,0.6666822,0,0
12.6,0,1,0.6770194,0,0
12.7,0,1,0.7098783,0,0
12.8,0,1,0.6865139,0,0
12.9,0,1,0.6961368,0,0
13,0,1,0.7166439,0,0
13.1,0,1,0.7363667,0,0
13.2,0,1,0.7471258,0,0
13.3,0,1,0.7570225,0,0
13.4,0,1,0.7660415,0,0
13.5,0,1,0.7533007,0,0
13.6,0,1,0.7733073,0,0
13.7,0,1,0.780548,0,0
13.8,0,1,0.7997577,0,0
13.9,1,1,0.8061436,0,0
14,1,1,0.8115775,0,0
14.1,1,1,0.8160481,0,0
14.2,1,1,0.8195452,0,0
14.3,1,1,0.8220598,0,0
14.4,1,1,0.8235834,0,0
14.5,1,1,0.8241096,0,0
14.6,1,1,0.8429309,0,0
14.7,1,1,0.8229848,0,0
14.8,1,1,0.8416717,0,0
14.9,1,1,0.8402256,0,0
15,1,1,0.8377458,0,0
15.1,1,1,0.8342298,0,0
15.2,1,1,0.8520644,0,0
15.3,1,1,0.865031,0,0
15.4,1,1,0.850916,0,0
15.5,1,1,0.8532199,0,0
15.6,1,1,0.8526362,0,0
15.7,1,1,0.8696555,0,0
15.8,1,1,0.8691306,0,0
