Time,target 1:gun 2:fighter,gun_active,vector,shoot,die
287.3,-1,1,-0.7894239,0,0
287.4,-1,1,-0.7952511,0,0
287.5,-1,1,-0.7788591,0,0
287.6,-1,1,-0.780436,0,0
287.7,-1,1,-0.8054187,0,0
287.8,-1,1,-0.8081958,0,0
287.9,-1,1,-0.7890346,0,0
288,-1,1,-0.7899593,0,0
288.1,-1,1,-0.7681589,0,0
288.2,-1,1,-0.7673148,0,0
288.3,-1,1,-0.7871717,0,0
288.4,-1,1,-0.7843362,0,0
288.5,-1,1,-0.7805746,0,0
288.6,-1,1,-0.7758995,0,0
288.7,-1,1,-0.7489641,0,0
288.8,-1,1,-0.742652,0,0
288.9,-1,1,-0.7567351,0,0
289,-1,1,-0.7583764,0,0
289.1,-1,1,-0.7704541,0,0
289.2,-1,1,-0.7412102,0,0
289.3,-1,1,-0.7514845,0,0
289.4,-1,1,-0.7531371,0,0
289.5,-1,1,-0.7614648,0,0
289.6,-1,1,-0.756373,0,0
289.7,-1,1,-0.7258171,0,0
289.8,-1,1,-0.6937484,0,0
289.9,-1,1,-0.7023786,0,0
290,-1,1,-0.7092391,0,0
290.1,-1,1,-0.7143272,0,0
290.2,-1,1,-0.6809528,0,0
290.3,-1,1,-0.7016726,0,0
290.4,-1,1,-0.7042071,0,0
290.5,-1,1,-0.6702996,0,0
290.6,-1,1,-0.6713125,0,0
290.7,-1,1,-0.6706915,0,0
290.8,-1,1,-0.6684499,0,0
290.9,-1,1,-0.6646053,0,0
291,-1,1,-0.6514885,0,0
291.1,-1,1,-0.6159328,0,0
291.2,-1,1,-0.5957316,0,0
291.3,-1,1,-0.5583722,0,0
291.4,-1,1,-0.5536327,0,0
291.5,-1,1,-0.5396246,0,0
291.6,-1,1,-0.5007145,0,0
291.7,-1,1,-0.4607984,0,0
291.8,-1,1,-0.4813,0,0
291.9,-1,1,-0.4664025,0,0
292,-1,1,-0.4614736,0,0
292.1,-1,1,-0.4208311,0,0
292.2,-1,1,-0.3793497,0,0
292.3,-1,1,-0.373677,0,0
292.4,-1,1,-0.3315181,0,0
292.5,-1,1,-0.3071082,0,0
292.6,-1,1,-0.3004143,0,0
292.7,-1,1,-0.3036377,0,0
292.8,-1,1,-0.3244516,0,0
292.9,-1,1,-0.3166046,0,0
293,-1,1,-0.2912284,0,0
293.1,-1,1,-0.2823655,0,0
293.2,-1,1,-0.2564141,0,0
293.3,-1,1,-0.2134873,0,0
293.4,-1,1,-0.1871195,0,0
293.5,-1,1,-0.1436222,0,0
293.6,-1,1,-0.09984301,0,0
293.7,-1,1,-0.0558691,0,0
293.8,-1,1,-0.01178744,0,0
293.9,0,1,0.01500611,0,0
294,0,1,0.02445862,0,0
294.1,0,1,0.0512109,0,0
294.2,0,1,0.09522178,0,0
294.3,0,1,0.1390425,0,0
294.4,0,1,0.1483368,0,0
294.5,0,1,0.1919043,0,0
294.6,0,1,0.2180981,0,0
294.7,0,1,0.2610764,0,0
294.8,0,1,0.2698302,0,0
294.9,0,1,0.3123374,0,0
295,0,1,0.3205045,0,0
295.1,0,1,0.3624477,0,0
295.2,0,1,0.4036663,0,0
295.3,0,1,0.4112211,0,0
295.4,0,1,0.4350093,0,0
295.5,0,1,0.4411263,0,0
295.6,0,1,0.46401,0,0
295.7,0,1,0.4864407,0,0
295.8,0,1,0.5083948,0,0
295.9,0,1,0.5298482,0,0
296,0,1,0.5327744,0,0
296.1,0,1,0.553102,0,0
296.2,0,1,0.5728758,0,0
296.3,0,1,0.6101559,0,0
296.4,0,1,0.6461915,0,0
296.5,0,1,0.6468474,0,0
296.6,0,1,0.6641821,0,0
296.7,0,1,0.6625174,0,0
296.8,0,1,0.6592172,0,0
296.9,0,1,0.6542779,0,0
297,0,1,0.6476998,0,0
297.1,0,1,0.6821206,0,0
297.2,0,1,0.6740205,0,0
297.3,0,1,0.6860615,0,0
297.4,0,1,0.6754401,0,0
297.5,0,1,0.6630839,0,0
297.6,0,1,0.6955263,0,0
297.7,0,1,0.726523,0,0
297.8,0,1,0.7559984,0,0
297.9,0,1,0.783878,0,0
298,1,1,0.8100888,0,0
298.1,1,1,0.8191121,0,0
298.2,1,1,0.8437078,0,0
298.3,1,1,0.8664772,0,0
298.4,1,1,0.8873539,0,0
298.5,1,1,0.8760084,0,0
298.6,1,1,0.8949305,0,0
298.7,1,1,0.9118603,0,0
298.8,1,1,0.9267394,0,0
298.9,1,1,0.9395125,0,0
299,1,1,0.9261051,0,0
299.1,1,1,0.9366794,0,0
299.2,1,1,0.9208685,0,0
299.3,1,1,0.9329947,0,0
